Nome,Categoria,Telefone,Website,Endereço,Avaliação,Total Avaliações,Latitude,Longitude,Link do Maps
Amoras Construções,,(96) 98131-5994,,"Av. Primeiro de Maio, 1404 A - Buritizal, Macapá - AP, 68902-891","5,0",6,0.0252043,-51.0688903,"https://www.google.com/maps/place/Amoras+Constru%C3%A7%C3%B5es/@0.0252043,-51.0688903,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e1eb54ae7299:0x9b77ca3634549ade!8m2!3d0.0252043!4d-51.0688903!16s%2Fg%2F11gxydxqvm?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
David Covre,,(96) 98145-6250,,"Av. Fab - Central, Macapá - AP",,,0.0405249,-51.0560813,"https://www.google.com/maps/place/David+Covre/@0.0405249,-51.0560813,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e17ce9fbc2d5:0xb477ff5825691a35!8m2!3d0.0405249!4d-51.0560813!16s%2Fg%2F11xdht_ds2?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
Gama engenharia,,(96) 99195-8582,https://gamaengenharialtda.com.br/,"R. Hamilton Silva, 847 - Central, Macapá - AP, 68900-068","5,0",1,,,https://www.google.com/maps/place/Gama+engenharia/data=!4m7!3m6!1s0x8d61e1e6773466a3:0xf8898adc4c6f70be!8m2!3d0.04222!4d-51.0637479!16s%2Fg%2F11wnmxzk25!19sChIJo2Y0d-bhYY0RvnBvTNyKifg?authuser=0&hl=pt-BR&rclk=1
AL arquitetos,,(96) 99105-7180,https://www.instagram.com/arquitetaleticiafreitas/,,,,0.1015799,-51.094989,"https://www.google.com/maps/place/AL+arquitetos/@0.1015799,-51.094989,11z/data=!3m1!4b1!4m6!3m5!1s0xa9bf5a6b05822b3:0xb744ac1692f01434!8m2!3d0.1015799!4d-51.094989!16s%2Fg%2F11twq8c3jr?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
Natacha Klare Arquitetura e Interiores,,(96) 98112-1965,https://www.instagram.com/natachaklare.arquiteta/,,,,0.1015799,-51.094989,"https://www.google.com/maps/place/Natacha+Klare+Arquitetura+e+Interiores/@0.1015799,-51.094989,11z/data=!3m1!4b1!4m6!3m5!1s0x6f1b8070cbb74fe9:0xffa378938fd3212!8m2!3d0.1015799!4d-51.094989!16s%2Fg%2F11vl47qb_q?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
Fortaleza de São José de Macapá,,,,"R. Cândido Mendes, 1611 - Central, Macapá - AP, 68900-100","4,7",5819,0.0310469,-51.0492232,"https://www.google.com/maps/place/Fortaleza+de+S%C3%A3o+Jos%C3%A9+de+Macap%C3%A1/@0.0310469,-51.0492232,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e0fed6b1a319:0xe1109e269a2238ca!8m2!3d0.0310469!4d-51.0492232!16s%2Fg%2F11b5v1x6fk?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
Amaflam,,(96) 3222-1847,https://www.instagram.com/amaflam/?hl=pt-br,"Av. Antônio Coelho de Carvalho, 239 - Central, Macapá - AP, 68900-015","4,4",1602,,,https://www.google.com/maps/place/Amaflam/data=!4m7!3m6!1s0x8d61e173dc537369:0xbf0f3a0ef9ec6c87!8m2!3d0.0314071!4d-51.0531649!16s%2Fg%2F1tdl2lxd!19sChIJaXNT3HPhYY0Rh2zs-Q46D78?authuser=0&hl=pt-BR&rclk=1
OAB - SEDE,,(96) 3222-2951,,"R. Independência, 26 - Central, Macapá - AP, 68900-090","4,5",232,0.0382093,-51.0498844,"https://www.google.com/maps/place/OAB+-+SEDE/@0.0382093,-51.0498844,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e6d3861a1755:0x8eab6ddc01bca48d!8m2!3d0.0382093!4d-51.0498844!16s%2Fg%2F11c548z4c6?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
Zanin Construtora,,(96) 99145-3445,http://www.zaninconstrutora.com.br/,"R. Gen. Rondon, 2834 - Trem, Macapá - AP, 68901-018","5,0",23,,,https://www.google.com/maps/place/Zanin+Construtora/data=!4m7!3m6!1s0x8d61e192fff602dd:0x557d1db88cb1f508!8m2!3d0.0268473!4d-51.0559064!16s%2Fg%2F11h58g2346!19sChIJ3QL2_5LhYY0RCPWxjLgdfVU?authuser=0&hl=pt-BR&rclk=1
CASA DECOR EXPRESS,,(96) 98102-2879,,"Av. Diógenes Silva, 100 - Trem, Macapá - AP, 68901-090",,,0.0251556,-51.0568606,"https://www.google.com/maps/place/CASA+DECOR+EXPRESS/@0.0251556,-51.0568606,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e122ed3d8223:0x8053b1db9c65fcab!8m2!3d0.0251556!4d-51.0568606!16s%2Fg%2F11m0q3mlrg?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
R&M Construções e Terraplanagem,,(96) 3223-2955,,"Av. Procópio Rola, 699 - A - Centro, Macapá - AP, 68901-076","5,0",1,0.0414501,-51.0592026,"https://www.google.com/maps/place/R%26M+Constru%C3%A7%C3%B5es+e+Terraplanagem/@0.0414501,-51.0592026,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e11ed49f3503:0x451d6729324e9049!8m2!3d0.0414501!4d-51.0592026!16s%2Fg%2F11c1xksdm0?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
Macapá- Ap,,,,"R. dos Abacaxis - Infraero, Macapá - AP","4,4",13,0.0641353,-51.0842636,"https://www.google.com/maps/place/Macap%C3%A1-+Ap/@0.0641353,-51.0842636,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e78319c22e9b:0xfc93b2a3387b3531!8m2!3d0.0641353!4d-51.0842636!16s%2Fg%2F11kk07zw0w?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
Uniflex | Macapá,,(96) 98148-0064,https://uniflex.com.br/uniflex-macapa/,"R. Prof. Tostes, 1227 - Santa Rita, Macapá - AP, 68900-022","4,5",2,,,https://www.google.com/maps/place/Uniflex+%7C+Macap%C3%A1/data=!4m7!3m6!1s0x8d61e1cba645b961:0x96c2659e075ea0b5!8m2!3d0.0377794!4d-51.0681429!16s%2Fg%2F11vtbq0h3y!19sChIJYblFpsvhYY0RtaBeB55lwpY?authuser=0&hl=pt-BR&rclk=1
Casa Design - Móveis Planejados,,(96) 99150-9666,http://www.casadesignap.com.br/,"Av. Padre Júlio Maria Lombaerd, 2930 C - Santa Rita, Macapá - AP, 68901-971","5,0",10,,,https://www.google.com/maps/place/Casa+Design+-+M%C3%B3veis+Planejados/data=!4m7!3m6!1s0x8d61e172a949e335:0x7299c95baa9b0f79!8m2!3d0.0360314!4d-51.0753219!16s%2Fg%2F11bwfmhqc2!19sChIJNeNJqXLhYY0ReQ-bqlvJmXI?authuser=0&hl=pt-BR&rclk=1
Ponte Sérgio Arruda,,,,"R. Adílson José Pinto Pereira, 287-323 - Pacoval, Macapá - AP, 68908-571","3,2",243,0.0638339,-51.0571032,"https://www.google.com/maps/place/Ponte+S%C3%A9rgio+Arruda/@0.0638339,-51.0571032,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e6d6fa21397b:0xf73f3023600eb2d!8m2!3d0.0638339!4d-51.0571032!16s%2Fg%2F11bt_gd_rw?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
Amapuera,,(96) 99164-5007,,"Av. dos Galibis, 1066 - Buritizal, Macapá - AP, 68902-867","4,4",178,0.0183064,-51.0710648,"https://www.google.com/maps/place/Amapuera/@0.0183064,-51.0710648,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e1b7536e9837:0xe3c74a12100b4e53!8m2!3d0.0183064!4d-51.0710648!16s%2Fg%2F1tm2bql2?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
LOBATO ARQUITETURA,,(96) 98416-8124,,,,,1.6034951,-52.375966,"https://www.google.com/maps/place/LOBATO+ARQUITETURA/@1.6034951,-52.375966,7z/data=!3m1!4b1!4m6!3m5!1s0x2e6fec3754a20d:0x212460b9248cdc19!8m2!3d1.6034951!4d-52.375966!16s%2Fg%2F11l2pgt2rt?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
Camila Souza Arquitetura,,(11) 94949-5685,,,,,-14.4095261,-51.31668,"https://www.google.com/maps/place/Camila+Souza+Arquitetura/@-14.4095261,-51.31668,4z/data=!3m1!4b1!4m6!3m5!1s0x6d0334a5deb09273:0xd1f3eec33a8cc7f7!8m2!3d-14.4095262!4d-51.31668!16s%2Fg%2F11s5h5gbmg?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
Parque do Forte,,,,"R. Cândido Mendes - Central, Macapá - AP, 68900-904","4,4",6285,0.029439,-51.0504789,"https://www.google.com/maps/place/Parque+do+Forte/@0.029439,-51.0504789,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e0ff6609df99:0xffe589c2f8367eb!8m2!3d0.029439!4d-51.0504789!16s%2Fg%2F11bwh5gjs9?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
